Gen,Group,DataSet,Bichat1.reads,Bichat1.RPK,Bichat1.Uniq,Bichat1.Coverage,Bichat10.reads,Bichat10.RPK,Bichat10.Uniq,Bichat10.Coverage,Bichat11.reads,Bichat11.RPK,Bichat11.Uniq,Bichat11.Coverage,Bichat13.reads,Bichat13.RPK,Bichat13.Uniq,Bichat13.Coverage,Bichat2.reads,Bichat2.RPK,Bichat2.Uniq,Bichat2.Coverage,Bichat3.reads,Bichat3.RPK,Bichat3.Uniq,Bichat3.Coverage,Bichat6.reads,Bichat6.RPK,Bichat6.Uniq,Bichat6.Coverage,Bichat7.reads,Bichat7.RPK,Bichat7.Uniq,Bichat7.Coverage,Bichat9.reads,Bichat9.RPK,Bichat9.Uniq,Bichat9.Coverage,BichatK1.reads,BichatK1.RPK,BichatK1.Uniq,BichatK1.Coverage,BichatK10.reads,BichatK10.RPK,BichatK10.Uniq,BichatK10.Coverage,BichatK11.reads,BichatK11.RPK,BichatK11.Uniq,BichatK11.Coverage,BichatK13.reads,BichatK13.RPK,BichatK13.Uniq,BichatK13.Coverage,BichatK2.reads,BichatK2.RPK,BichatK2.Uniq,BichatK2.Coverage,BichatK3.reads,BichatK3.RPK,BichatK3.Uniq,BichatK3.Coverage,BichatK6.reads,BichatK6.RPK,BichatK6.Uniq,BichatK6.Coverage,BichatK7.reads,BichatK7.RPK,BichatK7.Uniq,BichatK7.Coverage,BichatK9.reads,BichatK9.RPK,BichatK9.Uniq,BichatK9.Coverage,postF266.reads,postF266.RPK,postF266.Uniq,postF266.Coverage,postPIG20.reads,postPIG20.RPK,postPIG20.Uniq,postPIG20.Coverage,postPIG26.reads,postPIG26.RPK,postPIG26.Uniq,postPIG26.Coverage,postPIG29.reads,postPIG29.RPK,postPIG29.Uniq,postPIG29.Coverage,postPIG31.reads,postPIG31.RPK,postPIG31.Uniq,postPIG31.Coverage,postPIG528.reads,postPIG528.RPK,postPIG528.Uniq,postPIG528.Coverage,postPIG94.reads,postPIG94.RPK,postPIG94.Uniq,postPIG94.Coverage,postPIG96.reads,postPIG96.RPK,postPIG96.Uniq,postPIG96.Coverage,preF266.reads,preF266.RPK,preF266.Uniq,preF266.Coverage,prePIG20.reads,prePIG20.RPK,prePIG20.Uniq,prePIG20.Coverage,prePIG26.reads,prePIG26.RPK,prePIG26.Uniq,prePIG26.Coverage,prePIG29.reads,prePIG29.RPK,prePIG29.Uniq,prePIG29.Coverage,prePIG31.reads,prePIG31.RPK,prePIG31.Uniq,prePIG31.Coverage,prePIG528.reads,prePIG528.RPK,prePIG528.Uniq,prePIG528.Coverage,prePIG94.reads,prePIG94.RPK,prePIG94.Uniq,prePIG94.Coverage,prePIG96.reads,prePIG96.RPK,prePIG96.Uniq,prePIG96.Coverage,DataGroup
(Gly)VanZ-A:M97297:10116-10601:486,(Gly)VanZ-A,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04447337388000479,0.0913210962628437,1,0.415637860082305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Gly)VanZ-A
(MLS)EreA:AY183453:2730-3950:1221,(MLS)EreA,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17789349552001915,0.1455756919149092,4,0.124488124488124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)EreA
(MLS)Erm33:AJ313523:163-894:732,(MLS)Erm33,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5704366228868443,0.7782218593272057,0,0.69672131147541,0.6671006082000719,0.9100963276945038,0,0.967213114754098,4.1253942131508685,5.628095788746071,0,0.846994535519126,0.5338651647260032,0.7283290105402487,0,0.886612021857924,0.6646351355265813,0.9067327906228955,1,0.881147540983607,18.320491318070633,24.993849001460593,0,0.969945355191257,0.7165466516165814,0.9775534128466327,0,0.745901639344262,3.8442867559822624,5.244593118666114,1,0.62568306010929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)Erm33
(MLS)Erm35:AF319779:33-833:801,(MLS)Erm35,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0.055853839884467446,0.06964319187589478,0,0.126092384519351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.915503661634898,2.388408555654486,0,0.157303370786517,0.028737051695168506,0.03583173528075884,0,0.126092384519351,0.27853983180873626,0.3473065234522906,0,0.14481897627965,1.5218932717555023,1.897622533360977,0,0.14856429463171,1.6373999779338024,2.041645857772821,0,0.14481897627965,0,0,0,0,2.0321687096041336,2.5338761965138823,0,0.15230961298377,2.1730808419019896,2.7095771096034786,0,0.15980024968789,0,0,0,0,0.07130457786085553,0.08890845119807449,0,0.252184769038702,0,0,0,0,0.12693520655848825,0.15827332488589543,0,0.304619225967541,0.1525329042074295,0.19019065362522397,0,0.508114856429463,0,0,0,0,0.14425583715016246,0.17987012113486575,0,0.280898876404494,0.06514060469241649,0.08122269911772653,0,0.252184769038702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)Erm35
(MLS)Erm36:AF462611:186-1031:846,(MLS)Erm36,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04447337388000479,0.05250693492326431,1,0.238770685579196,0.12693520655848825,0.1498644705531151,2,0.465721040189125,0,0,0,0,0,0,0,0,0,0,0,0,0.13028120938483298,0.15381488711314428,2,0.238770685579196,0.08179333523366515,0.09656828244824711,1,0.235224586288416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)Erm36
(MLS)ErmA:X03216:4551-5282:732,(MLS)ErmA,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6417412007476998,0.8754995917431082,4,0.766393442622951,0.844994103720091,1.1527886817463706,9,0.965846994535519,4.379264626267845,5.9744401449765965,6,0.938524590163934,1.220263233659436,1.6647520240920002,19,0.986338797814208,0.8861801807021084,1.208977054163859,5,0.933060109289617,38.51630851909338,52.54612349125972,282,0.878415300546448,0.5862654422317484,0.7998164286926971,1,0.543715846994536,4.253253432150588,5.802528556822083,6,0.953551912568306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)ErmA
(MLS)ErmB:M11180:714-1451:738,(MLS)ErmB,AbR,4.105529085903949,5.555519737353109,58,0.963414634146341,1.7952267314845467,2.429264859924961,27,0.937669376693767,22.19726560972425,30.03689527702873,298,0.943089430894309,0.22341535953786978,0.3023211901730307,4,0.578590785907859,5.68477211500294,7.692519776729253,86,0.956639566395664,1.1733650279933836,1.587774056824605,17,0.863143631436314,13.618158062870801,18.427818758959116,238,0.952574525745257,10.876758792813641,14.718212168895326,182,0.975609756097561,2.6966819087818035,3.6490959523434396,46,0.956639566395664,4429.602217530702,5994.049008837235,74000,0.998644986449865,797.5968697994019,1079.2921106893125,27755,0.998644986449865,8442.598010089157,11424.35454680536,303102,0.998644986449865,480.88022654294485,650.7174919390336,12639,0.978319783197832,3641.339383655259,4927.387528626872,122312,0.998644986449865,677.7360663420781,917.0988719107949,11709,0.998644986449865,10339.361753125891,13991.01725727454,198426,0.998644986449865,11155.966147886844,15096.029970076923,318290,0.998644986449865,3094.4231474249423,4187.311430886255,55818,0.998644986449865,3127.775307866428,4232.4429064498345,43865,0.998644986449865,814.1740556212477,1101.72402655108,18307,0.998644986449865,7053.1547524224,9544.187756999176,111130,0.998644986449865,5147.832984096538,6965.944498100851,134996,0.998644986449865,4222.537788522958,5713.853570396409,76238,0.998644986449865,7111.380003991559,9622.977001341724,98594,0.998644986449865,8878.403857157598,12014.078291146974,136296,0.998644986449865,4855.988519487467,6571.0264133795245,59369,0.998644986449865,7.362732964668341,9.963102793867867,144,0.998644986449865,2.8492826985600272,3.8555922849256032,78,0.998644986449865,18.364467733738643,24.85042995093188,254,0.998644986449865,19.054390255553155,25.784019290329052,361,0.998644986449865,16.434118670301373,22.238320257511997,210,0.998644986449865,16.76022682376789,22.67960327979416,330,0.998644986449865,27.587986126433425,37.331510319936996,441,0.998644986449865,11.517262654511613,15.584929167133456,107,0.998644986449865,AbR(MLS)ErmB
(MLS)ErmC:M19652:988-1722:735,(MLS)ErmC,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057881635181661804,0.07864352606204032,0,0.137414965986395,0,0,0,0,0,0,0,0,0,0,0,0,0.7843503564694109,1.0656934191160443,8,0.897959183673469,0.8894674776000958,1.2085155945653492,15,0.923809523809524,0.8885464459094178,1.20726419281171,12,0.963265306122449,1.4490625899705802,1.9688350407208972,37,0.998639455782313,1.0523389645837538,1.429808375793141,19,0.974149659863946,0.937662941476056,1.2739985617881218,11,0.985034013605442,0.3257030234620824,0.4425312818778297,2,0.824489795918367,0.7361400171029864,1.0001902406290561,9,0.673469387755102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10763796873375339,0.146247240127382,1,0.263945578231292,AbR(MLS)ErmC
(MLS)ErmD:M29832:430-1293:864,(MLS)ErmD,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08179333523366515,0.09455876905626032,1,0.233796296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)ErmD
(MLS)ErmF:M14730:241-1041:801,(MLS)ErmF,AbR,32.13638284483436,40.07030279904532,454,0.967540574282147,2.7925749156426285,3.4820136105269706,42,0.966292134831461,16.834167878515707,20.9902342624884,226,0.960049937578027,52.893586370590675,65.95210270647209,946,0.970037453183521,31.530654637865144,39.315030720530125,477,0.967540574282147,2.0016226948122426,2.4957888962746146,29,0.915106117353308,39.59565285506972,49.37113822327897,692,0.998751560549313,35.55863451496767,44.337449519909846,595,0.998751560549313,4.982999179270723,6.213215934252784,85,0.956304619225968,14337.963923763195,17877.760503445363,239495,0.998751560549313,223.97658091214333,279.27254477823345,7793,0.986267166042447,1860.4510986000923,2319.7644620948768,66783,0.998751560549313,13578.522007261561,16930.825445463295,356845,0.998751560549313,7230.93692800781,9016.130832927447,242831,0.998751560549313,10.187167791972477,12.702204229392098,176,0.965043695380774,11193.028931829598,13956.395176844897,214770,0.998751560549313,12875.784385797277,16054.59399725347,367296,0.998751560549313,629.8834748834103,785.3908664381654,11362,0.995006242197253,1723.2890377411566,2148.739448555059,24167,0.998751560549313,1119.4392939336005,1395.8095934334174,25171,0.998751560549313,1207.7884904040156,1505.9706862892967,19028,0.998751560549313,850.3328077303676,1060.265346297218,22295,0.998751560549313,626.6401602789783,781.346833265559,11314,0.998751560549313,1542.5997945652623,1923.4411403556858,21385,0.998751560549313,938.285269989567,1169.931758091727,14403,0.998751560549313,1521.4378286814056,1897.0546492286846,18601,0.998751560549313,5.777700173663351,7.204114929754824,113,0.99625468164794,5.187155681993896,6.467775164580925,142,0.998751560549313,5.277976947098114,6.581018637279443,73,0.998751560549313,4.328144046967752,5.3966883378650055,82,0.998751560549313,2.3477312386144815,2.927345684057958,30,0.908863920099875,4.1138738567430275,5.129518524617244,81,0.997503121098627,3.3781207501755217,4.212120636129076,54,0.998751560549313,6.02772624909019,7.515868141010216,56,0.998751560549313,AbR(MLS)ErmF
(MLS)ErmG:M15332:672-1406:735,(MLS)ErmG,AbR,20.24450549256085,27.506121593153324,286,0.961904761904762,0.4654291526071047,0.6323765660422618,7,0.737414965986395,0.07448746848900754,0.1012057995774557,1,0.274829931972789,0,0,0,0,13.022094263436967,17.69306285793067,197,0.998639455782313,0.06902147223490492,0.09377917423220757,1,0.274829931972789,9.555598304619428,12.983149870406804,167,0.96734693877551,8.605787176731672,11.69264562055931,144,0.955102040816327,0.8793527963418923,1.1947728211167017,15,0.903401360544218,8443.300702528926,11471.87595452301,141052,0.998639455782313,6.92562945853561,9.409822633879903,241,0.963265306122449,3.8159956957796872,5.184776760570225,137,0.963265306122449,2.7013605573660167,3.6703268442473043,71,0.953741496598639,3976.9170664056196,5403.419927181548,133584,0.998639455782313,6.193334964437812,8.414857288638352,107,0.96734693877551,3749.3512692196264,5094.227267961448,71955,0.998639455782313,4896.161434951174,6652.393254009737,139691,0.997278911564626,22.396842444366992,30.430492451585593,404,0.963265306122449,369.85684536425765,502.5228877231764,5186,0.998639455782313,245.31513032210643,333.30860098112265,5516,0.998639455782313,281.3518853368892,382.2715833381649,4433,0.998639455782313,232.04068052555212,315.2726637575436,6085,0.998639455782313,174.63288185960923,237.2729373092518,3153,0.998639455782313,500.7120107482139,680.3152319948556,6941,0.998639455782313,231.9656933096951,315.1707789533898,3561,0.998639455782313,516.6067053358291,701.9112844236813,6316,0.998639455782313,1.0737318906807998,1.4588748514684793,21,0.994557823129252,1.4246413492800136,1.9356540071739314,39,0.997278911564626,0.5061073784888602,0.6876458946859514,7,0.80952380952381,1.4251206008308452,1.9363051641723468,27,0.982312925170068,1.252123327261057,1.7012545207351308,16,0.940136054421769,1.1681370210504893,1.5871426916446867,23,0.998639455782313,0.6255779166991706,0.8499699955151757,10,0.949659863945578,1.5069315622725474,2.0474613617833546,14,0.960544217687075,AbR(MLS)ErmG
(MLS)ErmQ:L22689:262-1035:774,(MLS)ErmQ,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08621115508550552,0.11124020011032959,3,0.356589147286822,0.027853983180873627,0.03594062345919174,1,0.260981912144703,0,0,0,0,0.0297709086897055,0.038414075728652214,1,0.260981912144703,0,0,0,0,0,0,0,0,0.03504969099841919,0.045225407739895675,1,0.251937984496124,0,0,0,0,168.7066312187842,217.68597576617302,2366,0.998708010335917,322.52090737779474,416.15600951973516,7252,0.998708010335917,309.21416317647737,398.98601700190653,4872,0.998708010335917,285.04586473763385,367.8011157904953,7475,0.998708010335917,277.0420789919966,357.4736503122539,5002,0.998708010335917,155.2192807735748,200.28294293364513,2152,0.998708010335917,139.98715948400303,180.62859288258446,2149,0.998708010335917,147.22800342059728,189.97161731689965,1800,0.998708010335917,3.17006558200998,4.090407202593522,62,0.998708010335917,9.935960179593941,12.82059378012122,272,0.998708010335917,7.95311594768209,10.26208509378336,110,0.998708010335917,8.497941360509856,10.965085626464331,161,0.998708010335917,9.156151830596478,11.814389458834178,117,0.998708010335917,3.4028339308862083,4.3907534592080095,67,0.997416020671835,3.5032363335153556,4.520304946471425,56,0.996124031007752,2.9062251558113417,3.7499679429823813,27,0.998708010335917,AbR(MLS)ErmQ
(MLS)ErmT:M64090:168-902:735,(MLS)ErmT,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597624109495255,0.08119892792055078,1,0.224489795918367,0,0,0,0,0,0,0,0,0,0,0,0,0.27853983180873626,0.3784508584357822,10,0.742857142857143,0,0,0,0,0,0,0,0,7.06155949216274,9.594510179568918,121,0.964625850340136,9.587667758132323,13.026722497462394,183,0.963265306122449,20.994764908053096,28.525495798985187,596,0.965986394557823,0,0,0,0,0.8556549343302664,1.1625746390356912,11,0.963265306122449,0.3557869910400383,0.4834062378261388,8,0.847619047619048,2.2213661147735446,3.0181604820292756,35,0.971428571428571,3.8895890572894523,5.284767740882403,102,0.998639455782313,4.929377255155478,6.697523444504711,89,0.998639455782313,0.2885116743003249,0.39199955747326737,3,0.640816326530612,0.6514060469241648,0.8850625637556568,10,0.951020408163265,1.145106693271312,1.55585148542298,14,0.663945578231293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)ErmT
(MLS)ErmX:M36726:296-1150:855,(MLS)ErmX,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08621115508550552,0.10071396622138491,3,0.505263157894737,0.08356194954262089,0.09761909993296829,3,0.23625730994152,0.8370412994655263,0.977851985356925,22,0.886549707602339,0.0297709086897055,0.03477909893657183,1,0.23625730994152,0.23152654072664722,0.27047493075542883,4,0.571929824561404,0.15632066996954874,0.18261760510461295,3,0.607017543859649,1.472087021933606,1.7197278293616904,42,0.923976608187134,0.16631318646807172,0.1942911056869996,3,0.467836257309941,88.48898112532171,103.37497795014241,1241,0.998830409356725,22.45905380940242,26.237212394161684,505,0.998830409356725,264.0886972449348,308.51483323006374,4161,0.998830409356725,176.21363758563294,205.85705325424414,4621,0.998830409356725,564.939865197594,659.976478034573,10200,0.998830409356725,210.6135222392372,246.04383439163237,2920,0.998830409356725,246.29662634202674,287.7297036705923,3781,0.998830409356725,73.9411750512333,86.37987739630056,904,0.998830409356725,0.051130090032419036,0.05973141358927454,1,0.23625730994152,0.036529265366154196,0.042674375427750204,1,0.23625730994152,0.14460210813967436,0.16892769642485314,2,0.364912280701754,0.36947571132651547,0.4316305038861159,7,0.745029239766082,1.252123327261057,1.462760896333008,16,0.933333333333333,0.2539428306631499,0.29666218535414685,5,0.713450292397661,0.1876733750097512,0.21924459697400833,3,0.529824561403509,0,0,0,0,AbR(MLS)ErmX
(MLS)ErmY:AB014481:556-1290:735,(MLS)ErmY,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05210688998984958,0.07079740487751286,0,0.178231292517007,0.07009938199683838,0.09524372553918273,0,0.225850340136054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08179333523366515,0.11113224895878393,1,0.274829931972789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)ErmY
(MLS)LnuA:M14039:413-898:486,(MLS)LnuA,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05985948942609056,0.12291476268191107,1,0.207818930041152,0.22989641356134805,0.47206655762083766,8,0.88477366255144,0,0,0,0,0.03804733179388756,0.07812593797512862,1,0.415637860082305,0.0297709086897055,0.061131229342311216,1,0.415637860082305,0,0,0,0,0.10421377997969916,0.2139913346605731,2,0.51440329218107,0.03504969099841919,0.07197061806656933,1,0.415637860082305,0.055437728822690574,0.11383517212051476,1,0.415637860082305,30.3044455908636,62.22678766091086,425,0.997942386831276,21.08037921912227,43.28619962858782,474,0.997942386831276,237.876577090607,488.45293037085645,3748,0.997942386831276,12.431431692905504,25.52655378420022,326,0.997942386831276,109.88634240706143,225.63930679068076,1984,0.997942386831276,266.58478705350024,547.4020268039017,3696,0.997942386831276,92.8253616866935,190.6064921698016,1425,0.997942386831276,241.86289228594785,496.63838251734694,2957,0.997942386831276,0.20452036012967614,0.41995967172418075,4,0.802469135802469,0.10958779609846259,0.22502627535618608,3,0.814814814814815,1.2291179191872321,2.523856096893701,17,0.995884773662551,0,0,0,0,0.7825770795381606,1.6069344549038236,10,0.944444444444444,0.7618284919894496,1.56432955233973,15,0.993827160493827,0.5004623333593365,1.02764339498837,8,0.997942386831276,1.3992935935387942,2.873292799874322,13,0.997942386831276,AbR(MLS)LnuA
(MLS)LnuB:AJ238249:127-930:804,(MLS)LnuB,AbR,1.7696246059930816,2.198291436016249,25,0.966417910447761,0.13297975788774422,0.16519224582328468,2,0.388059701492537,0,0,0,0,0,0,0,0,4.825446097618775,5.994342978408416,73,0.95771144278607,0.06902147223490492,0.0857409592980185,1,0.125621890547264,0.057219151524667236,0.07107969133499033,1,0.251243781094527,0,0,0,0,0.17587055926837847,0.2184727444327682,3,0.451492537313433,436.01652097964364,541.6354297883769,7284,0.983830845771144,1.3793784813680883,1.7135136414510417,48,0.95273631840796,0.16712389908524178,0.20760732805620088,6,0.740049751243781,0.30437865435110045,0.3781101296286961,8,0.754975124378109,444.7773758242002,552.5184792847201,14940,0.986318407960199,0.5209347166349562,0.6471238715962198,9,0.759950248756219,0.36474822992894707,0.45310339121608306,7,0.796019900497512,2.243180223898828,2.7865592843463705,64,0.95771144278607,48.67432590632232,60.465001125865996,878,0.970149253731343,214.8406930947577,266.88284856491623,3013,0.998756218905473,287.831675751391,357.5548767098024,6472,0.998756218905473,378.2034479410157,469.81794775281463,5959,0.998756218905473,447.302741588287,555.65557961278,11730,0.998756218905473,364.0538954846849,452.2408639561304,6573,0.998756218905473,192.43728675831673,239.05253013455464,2668,0.998756218905473,532.9804275933517,662.0874876936044,8182,0.998756218905473,139.2122565676981,172.93448020832028,1702,0.998756218905473,1.789553151134666,2.22304739271387,35,0.987562189054726,3.8721021288123447,4.810064756288614,106,0.998756218905473,3.8319558657013704,4.760193621989281,53,0.995024875621891,6.544998314926845,8.130432689350101,124,0.998756218905473,3.9128853976908027,4.860727202100374,50,0.998756218905473,1.1681370210504893,1.4511018895037149,23,0.998756218905473,5.75531683363237,7.149461905133361,92,0.998756218905473,1.6145695310063009,2.005676436032671,15,0.937810945273632,AbR(MLS)LnuB
(MLS)LnuC:AY928180:1150-1644:495,(MLS)LnuC,AbR,0.07078498423972326,0.14271166177363528,1,0.408080808080808,0.06648987894387211,0.13405217529006444,1,0.408080808080808,0.2979498739560302,0.6007053910403836,4,0.64040404040404,0,0,0,0,0.13220400267448698,0.26654032797275606,2,0.614141414141414,0,0,0,0,0.6294106667713396,1.2689731184906037,11,0.927272727272727,0.358574465697153,0.7229323905184545,6,0.896969696969697,0.17587055926837847,0.3545777404604403,3,0.61010101010101,0.17957846827827167,0.36205336346425726,3,0.890909090909091,20.00098797983728,40.324572539994435,696,0.951515151515152,6.378562148420061,12.860004331492064,229,0.941414141414141,0.19023665896943778,0.38354165114805927,5,0.860606060606061,11.04500712388074,22.268159523953106,371,0.94949494949495,2.89408175908309,5.834842256215894,50,0.943434343434343,97.59620495098827,196.76654223989595,1873,0.94949494949495,109.03958869608209,219.83788043564945,3111,0.94949494949495,16.021503629757575,32.30141860838223,289,0.94949494949495,627.6228943312504,1265.3687385710707,8802,0.997979797979798,797.2741735468459,1607.4076079573495,17927,0.997979797979798,444.3366905579881,895.8401019314271,7001,0.997979797979798,564.409878793541,1137.9231427289128,14801,0.997979797979798,310.0522907231502,625.1054248450583,5598,0.997979797979798,777.1061947279252,1566.74636033856,10774,0.997979797979798,395.01262685481356,796.396425110511,6064,0.997979797979798,579.9965401419196,1169.347863189351,7091,0.997979797979798,14.520945569207006,29.276099937917337,284,0.997979797979798,24.401549264591004,49.19667190441745,668,0.997979797979798,12.363480245942158,24.926371463593057,171,0.997979797979798,18.473785566325773,37.245535415979404,350,0.997979797979798,11.190852237395696,22.562202091523563,143,0.997979797979798,18.53782663840994,37.374650480665224,365,0.997979797979798,11.448075875594823,23.0807981362799,183,0.997979797979798,12.916556248050407,26.041444048488753,120,0.997979797979798,AbR(MLS)LnuC
(MLS)LnuD:EF452177:19-513:495,(MLS)LnuD,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07626645210371474,0.15376300827361847,2,0.458585858585859,0,0,0,0,0,0,0,0,0,0,0,0,0.08179333523366515,0.16490591780980843,1,0.393939393939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)LnuD
(MLS)LnuF:EU118119:1030-1851:822,(MLS)LnuF,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.97222544083164,19.40732131328265,224,0.998783454987834,14.053586146081514,17.076046350038276,316,0.998783454987834,15.041821977180858,18.27681892731576,237,0.998783454987834,55.521977131504336,67.46291267497489,1456,0.998783454987834,46.96754957721174,57.06871151544565,848,0.998783454987834,2.163837557252437,2.6292072384598253,30,0.930656934306569,2.019358745464911,2.453655826810342,31,0.985401459854015,12.269000285049774,14.907655267375215,150,0.998783454987834,0,0,0,0,0,0,0,0,0,0,0,0,0.15834673342564948,0.19240186321464084,3,0.575425790754258,0.15651541590763213,0.1901766900457252,2,0.491484184914842,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)LnuF
